Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,12/22/2020,Northeast,Maryland,Baltimore,Women's Street Footwear,38,36,1368,684,0.5,Online
Foot Locker,1185732,12/23/2020,Northeast,Maryland,Baltimore,Women's Athletic Footwear,36,25,900,405,0.45,Online
Foot Locker,1185732,12/24/2020,Northeast,Maryland,Baltimore,Women's Apparel,60,52,3120,1248,0.4,Online
Foot Locker,1185732,12/25/2020,Northeast,Maryland,Baltimore,Men's Street Footwear,58,88,5104,2807.2,0.55,Online
Foot Locker,1185732,12/26/2020,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45,51,2295,1078.65,0.47,Online
Foot Locker,1185732,12/27/2020,Northeast,Maryland,Baltimore,Women's Street Footwear,29,91,2639,1398.67,0.53,Online
Kohl's,1189833,12/28/2020,Northeast,Maryland,Baltimore,Women's Athletic Footwear,32,47,1504,827.2,0.55,Online
Kohl's,1189833,12/29/2020,Northeast,Maryland,Baltimore,Men's Apparel,49,59,2891,1214.22,0.42,Online
Kohl's,1189833,12/30/2020,Northeast,Maryland,Baltimore,Women's Apparel,36,81,2916,1487.16,0.51,Online
Kohl's,1189833,12/31/2020,Northeast,Maryland,Baltimore,Men's Street Footwear,39,144,5616,2808,0.5,Online
Kohl's,1189833,1/10/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,37,61,2257,1038.22,0.46,Online
Kohl's,1189833,1/11/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,27,69,1863,950.13,0.51,Online
Kohl's,1189833,1/12/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,51,189,9639,4433.94,0.46,Online
Kohl's,1189833,1/13/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,48,120,5760,2592,0.45,Online
Kohl's,1189833,1/14/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,43,85,3655,1937.15,0.53,Online
Kohl's,1189833,1/15/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41,75,3075,1691.25,0.55,Online
Kohl's,1189833,1/16/2021,Northeast,Delaware,Wilmington,Men's Apparel,50,75,3750,1500,0.4,Online
Kohl's,1189833,1/17/2021,Northeast,Delaware,Wilmington,Women's Apparel,56,135,7560,4006.8,0.53,Online
Kohl's,1189833,1/18/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,53,182,9646,4823,0.5,Online
Kohl's,1189833,1/19/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47,119,5593,2516.85,0.45,Online
Kohl's,1189833,1/20/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41,60,2460,1254.6,0.51,Online
Kohl's,1189833,1/21/2021,Northeast,Delaware,Wilmington,Men's Apparel,50,60,3000,1320,0.44,Online
Kohl's,1189833,1/22/2021,Northeast,Delaware,Wilmington,Women's Apparel,58,84,4872,2630.88,0.54,Online
Kohl's,1189833,1/23/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,32,138,4416,2208,0.5,Online
Kohl's,1189833,1/24/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,33,77,2541,1194.27,0.47,Online
Kohl's,1189833,1/25/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,24,72,1728,881.28,0.51,Online
Kohl's,1189833,1/26/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,27,38,1026,513,0.5,Online
Kohl's,1189833,1/27/2021,Northeast,Delaware,Wilmington,Men's Apparel,41,47,1927,770.8,0.4,Online
Kohl's,1189833,1/28/2021,Northeast,Delaware,Wilmington,Women's Apparel,33,69,2277,1252.35,0.55,Online
Kohl's,1189833,2/17/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,34,147,4998,2399.04,0.48,Online
Kohl's,1189833,2/18/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,32,53,1696,848,0.5,Online
Kohl's,1189833,2/19/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,24,63,1512,771.12,0.51,Online
Kohl's,1189833,2/20/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,29,30,870,461.1,0.53,Online
Kohl's,1189833,2/21/2021,Northeast,New Jersey,Newark,Men's Apparel,41,47,1927,770.8,0.4,Online
Kohl's,1189833,2/22/2021,Northeast,New Jersey,Newark,Women's Apparel,32,74,2368,1255.04,0.53,Online
Kohl's,1189833,2/23/2021,Northeast,New Jersey,Newark,Men's Street Footwear,32,144,4608,2119.68,0.46,Online
Kohl's,1189833,2/24/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,32,58,1856,909.44,0.49,Online
Kohl's,1189833,2/25/2021,Northeast,New Jersey,Newark,Women's Street Footwear,24,59,1416,750.48,0.53,Online
Kohl's,1189833,2/26/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,27,22,594,308.88,0.52,Online
Kohl's,1189833,2/27/2021,Northeast,New Jersey,Newark,Men's Apparel,43,34,1462,657.9,0.45,Online
Kohl's,1189833,2/28/2021,Northeast,New Jersey,Newark,Women's Apparel,32,61,1952,976,0.5,Online
Kohl's,1189833,3/1/2021,Northeast,New Jersey,Newark,Men's Street Footwear,34,133,4522,2261,0.5,Online
Kohl's,1189833,3/2/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,33,51,1683,774.18,0.46,Online
Kohl's,1189833,3/3/2021,Northeast,New Jersey,Newark,Women's Street Footwear,24,51,1224,612,0.5,Online
Sports Direct,1197831,3/12/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,27,27,729,371.79,0.51,Online
Sports Direct,1197831,3/13/2021,Northeast,New Jersey,Newark,Men's Apparel,55,59,3245,1427.8,0.44,Online
Sports Direct,1197831,4/1/2021,Northeast,New Jersey,Newark,Women's Street Footwear,49,91,4459,2229.5,0.5,Online
Sports Direct,1197831,4/2/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,47,83,3901,1989.51,0.51,Online
Sports Direct,1197831,4/3/2021,Northeast,New Jersey,Newark,Men's Apparel,55,83,4565,2054.25,0.45,Online
Sports Direct,1197831,4/4/2021,Northeast,New Jersey,Newark,Women's Apparel,59,101,5959,3217.86,0.54,Online
Sports Direct,1197831,4/5/2021,Northeast,New Jersey,Newark,Men's Street Footwear,38,125,4750,2422.5,0.51,Online
Sports Direct,1197831,4/6/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,37,87,3219,1673.88,0.52,Online
Sports Direct,1197831,4/7/2021,Northeast,New Jersey,Newark,Women's Street Footwear,28,90,2520,1008,0.4,Online
Sports Direct,1197831,4/8/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,33,42,1386,609.84,0.44,Online
Sports Direct,1197831,4/9/2021,Northeast,New Jersey,Newark,Men's Apparel,49,60,2940,1205.4,0.41,Online
Sports Direct,1197831,4/10/2021,Northeast,New Jersey,Newark,Women's Apparel,37,81,2997,1498.5,0.5,Online
Sports Direct,1197831,4/11/2021,Northeast,New Jersey,Newark,Men's Street Footwear,39,149,5811,2905.5,0.5,Online
Sports Direct,1197831,5/5/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,37,54,1998,999,0.5,Online
Sports Direct,1197831,5/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,29,65,1885,848.25,0.45,Online
Sports Direct,1197831,5/7/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32,34,1088,478.72,0.44,Online
Sports Direct,1197831,5/8/2021,Northeast,Connecticut,Hartford,Men's Apparel,49,60,2940,1293.6,0.44,Online
Sports Direct,1197831,5/9/2021,Northeast,Connecticut,Hartford,Women's Apparel,39,84,3276,1474.2,0.45,Online
Sports Direct,1197831,5/10/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,39,130,5070,2535,0.5,Online
Sports Direct,1197831,5/11/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,38,56,2128,1149.12,0.54,Online
Sports Direct,1197831,5/12/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,29,68,1972,887.4,0.45,Online
Sports Direct,1197831,5/13/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32,30,960,403.2,0.42,Online
Sports Direct,1197831,5/14/2021,Northeast,Connecticut,Hartford,Men's Apparel,48,39,1872,748.8,0.4,Online
Sports Direct,1197831,5/15/2021,Northeast,Connecticut,Hartford,Women's Apparel,38,73,2774,1359.26,0.49,Online
Sports Direct,1197831,5/16/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,60,111,6660,3330,0.5,Online
Sports Direct,1197831,5/17/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,51,84,4284,2227.68,0.52,Online
Sports Direct,1197831,5/18/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,51,80,4080,1836,0.45,Online
Sports Direct,1197831,5/19/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,50,80,4000,1680,0.42,Online
Sports Direct,1197831,5/20/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,24,63,1512,831.6,0.55,Online
Foot Locker,1185732,5/21/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,29,20,580,307.4,0.53,Online
Foot Locker,1185732,5/22/2021,Northeast,Connecticut,Hartford,Men's Apparel,44,33,1452,580.8,0.4,Online
Foot Locker,1185732,5/23/2021,Northeast,Connecticut,Hartford,Women's Apparel,33,63,2079,1122.66,0.54,Online
Foot Locker,1185732,5/24/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,34,119,4046,1982.54,0.49,Online
Foot Locker,1185732,5/25/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,34,36,1224,575.28,0.47,Online
Foot Locker,1185732,5/26/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,24,49,1176,588,0.5,Online
Foot Locker,1185732,5/27/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,29,13,377,203.58,0.54,Online
Foot Locker,1185732,6/13/2021,Northeast,Rhode Island,Providence,Men's Apparel,41,35,1435,588.35,0.41,Online
Foot Locker,1185732,6/14/2021,Northeast,Rhode Island,Providence,Women's Apparel,33,65,2145,1136.85,0.53,Online
Foot Locker,1185732,6/15/2021,Northeast,Rhode Island,Providence,Men's Street Footwear,34,111,3774,1887,0.5,Online
Foot Locker,1185732,6/16/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,34,44,1496,673.2,0.45,Online
Foot Locker,1185732,6/17/2021,Northeast,Rhode Island,Providence,Women's Apparel,38,70,2660,1090.6,0.41,Online
Foot Locker,1185732,6/18/2021,Northeast,Rhode Island,Providence,Men's Street Footwear,36,140,5040,2066.4,0.41,Online
Foot Locker,1185732,6/19/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,38,41,1558,654.36,0.42,Online
Foot Locker,1185732,6/20/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,29,60,1740,661.2,0.38,Online
Foot Locker,1185732,6/21/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,32,68,2176,826.88,0.38,Online
Foot Locker,1185732,6/22/2021,Northeast,Massachusetts,Boston,Men's Apparel,48,41,1968,747.84,0.38,Online
Foot Locker,1185732,6/23/2021,Northeast,Massachusetts,Boston,Women's Apparel,38,75,2850,1254,0.44,Online
Foot Locker,1185732,6/24/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,38,127,4826,2123.44,0.44,Online
Foot Locker,1185732,6/25/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,38,47,1786,803.7,0.45,Online
Foot Locker,1185732,6/26/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,28,50,1400,546,0.39,Online
Foot Locker,1185732,6/27/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,41,39,1599,591.63,0.37,Online
Foot Locker,1185732,6/28/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,42,36,1512,604.8,0.4,Online
Foot Locker,1185732,6/29/2021,Northeast,Massachusetts,Boston,Men's Apparel,52,34,1768,636.48,0.36,Online
Foot Locker,1185732,7/20/2021,Northeast,Massachusetts,Boston,Women's Apparel,57,63,3591,1615.95,0.45,Online
Foot Locker,1185732,7/21/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,57,120,6840,3078,0.45,Online
Foot Locker,1185732,7/22/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,47,90,4230,1903.5,0.45,Online
Foot Locker,1185732,7/23/2021,Northeast,Vermont,Burlington,Men's Apparel,58,81,4698,2349,0.5,Online
Foot Locker,1185732,7/24/2021,Northeast,Vermont,Burlington,Women's Apparel,62,117,7254,3772.08,0.52,Online
Foot Locker,1185732,7/25/2021,Northeast,Vermont,Burlington,Men's Street Footwear,54,182,9828,5601.96,0.57,Online
Foot Locker,1185732,7/26/2021,Northeast,Vermont,Burlington,Men's Apparel,66,51,3366,1615.68,0.48,Online
Foot Locker,1185732,7/27/2021,Northeast,Vermont,Burlington,Women's Apparel,71,81,5751,3048.03,0.53,Online
Foot Locker,1185732,7/28/2021,Northeast,Vermont,Burlington,Women's Street Footwear,39,90,3510,1544.4,0.44,Online
Foot Locker,1185732,7/29/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,42,58,2436,1047.48,0.43,Online
Foot Locker,1185732,7/30/2021,Northeast,New Hampshire,Manchester,Men's Apparel,56,83,4648,1998.64,0.43,Online
Foot Locker,1185732,7/31/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,59,169,9971,5284.63,0.53,Online
Sports Direct,1197831,8/1/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,56,123,6888,3512.88,0.51,Online
Sports Direct,1197831,8/2/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,53,88,4664,2052.16,0.44,Online
Sports Direct,1197831,8/3/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,52,91,4732,1987.44,0.42,Online
Sports Direct,1197831,8/4/2021,Northeast,New Hampshire,Manchester,Men's Apparel,60,94,5640,2425.2,0.43,Online
Amazon,1185732,11/1/2021,Northeast,New Hampshire,Manchester,Women's Apparel,66,138,9108,4280.76,0.47,Online
Amazon,1185732,11/2/2021,Northeast,New Hampshire,Manchester,Women's Apparel,74,117,8658,4242.42,0.49,Online
Amazon,1185732,11/3/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,52,145,7540,3468.4,0.46,Online
Amazon,1185732,11/4/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50,84,4200,1974,0.47,Online
Amazon,1185732,11/5/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,44,90,3960,1386,0.35,Online
Amazon,1185732,11/6/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,49,39,1911,707.07,0.37,Online
Amazon,1185732,11/7/2021,Northeast,New Hampshire,Manchester,Men's Apparel,60,54,3240,1198.8,0.37,Online
Amazon,1185732,11/8/2021,Northeast,New Hampshire,Manchester,Women's Apparel,54,78,4212,1895.4,0.45,Online
Amazon,1185732,11/9/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,52,173,8996,4048.2,0.45,Online
Amazon,1185732,11/10/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,53,59,3127,1438.42,0.46,Online
Amazon,1185732,11/11/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,43,83,3569,1427.6,0.4,Online
Amazon,1185732,11/12/2021,Northeast,New York,New York,Men's Street Footwear,34,384,13056,6789.12,0.52,Outlet
Amazon,1185732,11/13/2021,Northeast,New York,New York,Men's Athletic Footwear,36,320,11520,4032,0.35,Outlet
Amazon,1185732,11/14/2021,Northeast,New York,New York,Women's Street Footwear,32,350,11200,4144,0.37,Outlet
Amazon,1185732,11/15/2021,Northeast,New York,New York,Women's Athletic Footwear,36,281,10116,3742.92,0.37,Outlet
Amazon,1185732,11/16/2021,Northeast,New York,New York,Men's Apparel,43,306,13158,4868.46,0.37,Outlet
Amazon,1185732,11/17/2021,Northeast,New York,New York,Men's Street Footwear,47,400,18800,9776,0.52,Outlet
Amazon,1185732,11/18/2021,Northeast,New York,New York,Men's Athletic Footwear,41,340,13940,4739.6,0.34,Outlet
Amazon,1185732,11/19/2021,Northeast,New York,New York,Women's Street Footwear,37,296,10952,4490.32,0.41,Outlet
Amazon,1185732,11/20/2021,Northeast,New York,New York,Women's Athletic Footwear,38,297,11286,4288.68,0.38,Outlet
Amazon,1185732,11/21/2021,Northeast,New York,New York,Men's Apparel,45,288,12960,4406.4,0.34,Outlet
Amazon,1185732,12/20/2021,Northeast,New York,New York,Women's Apparel,46,347,15962,5107.84,0.32,Outlet
Amazon,1185732,12/21/2021,Northeast,New York,New York,Men's Street Footwear,39,408,15912,8751.6,0.55,Outlet
Amazon,1185732,12/22/2021,Northeast,New York,New York,Men's Athletic Footwear,43,350,15050,4966.5,0.33,Outlet
Amazon,1185732,12/23/2021,Northeast,New York,New York,Women's Street Footwear,36,315,11340,4422.6,0.39,Outlet
Amazon,1185732,12/24/2021,Northeast,New York,New York,Women's Athletic Footwear,34,306,10404,4057.56,0.39,Outlet
Amazon,1185732,12/25/2021,Northeast,New York,New York,Men's Apparel,44,315,13860,5128.2,0.37,Outlet
Amazon,1185732,12/26/2021,Northeast,New York,New York,Women's Apparel,45,350,15750,4725,0.3,Outlet
Amazon,1185732,12/27/2021,Northeast,New York,New York,Men's Apparel,51,289,14739,4716.48,0.32,Outlet
Amazon,1185732,12/28/2021,South,Texas,Houston,Men's Street Footwear,23,306,7038,2604.06,0.37,Outlet
Amazon,1185732,12/29/2021,South,Texas,Houston,Men's Athletic Footwear,29,306,8874,3638.34,0.41,Outlet
Amazon,1185732,12/30/2021,South,Texas,Houston,Women's Street Footwear,24,232,5568,2060.16,0.37,Outlet
Amazon,1185732,12/31/2021,South,Texas,Houston,Women's Athletic Footwear,28,213,5964,2862.72,0.48,Outlet
Amazon,1185732,9/17/2021,South,Texas,Houston,Men's Apparel,34,179,6086,2069.24,0.34,Outlet
Amazon,1185732,10/19/2021,South,Texas,Houston,Women's Apparel,27,272,7344,4039.2,0.55,Outlet
Amazon,1185732,10/19/2021,South,Texas,Houston,Men's Street Footwear,24,315,7560,2948.4,0.39,Outlet
Amazon,1185732,10/19/2021,South,Texas,Houston,Men's Athletic Footwear,30,287,8610,3616.2,0.42,Outlet
Amazon,1185732,10/19/2021,South,Texas,Houston,Men's Athletic Footwear,31,306,9486,3794.4,0.4,Outlet
Amazon,1185732,10/19/2021,South,Texas,Houston,Women's Street Footwear,34,281,9554,3726.06,0.39,Outlet
Amazon,1185732,10/19/2021,South,Texas,Houston,Women's Athletic Footwear,36,230,8280,4140,0.5,Outlet
Amazon,1185732,11/18/2021,South,Texas,Houston,Men's Apparel,30,195,5850,1872,0.32,Outlet
Amazon,1185732,11/18/2021,South,Texas,Houston,Women's Apparel,44,289,12716,7248.12,0.57,Outlet
Amazon,1185732,11/18/2021,South,Texas,Houston,Men's Street Footwear,32,333,10656,4262.4,0.4,Outlet
Amazon,1185732,11/18/2021,South,Texas,Houston,Men's Athletic Footwear,34,333,11322,4755.24,0.42,Outlet
Amazon,1185732,11/18/2021,South,Texas,Houston,Women's Street Footwear,38,298,11324,4303.12,0.38,Outlet
Amazon,1185732,11/18/2021,South,Texas,Houston,Women's Athletic Footwear,36,210,7560,3931.2,0.52,Outlet
Amazon,1185732,1/24/2021,South,Texas,Houston,Men's Apparel,30,208,6240,2246.4,0.36,Outlet
Amazon,1185732,2/22/2021,South,Texas,Houston,Women's Apparel,41,306,12546,6900.3,0.55,Outlet
Amazon,1185732,2/22/2021,South,Texas,Houston,Men's Street Footwear,30,264,7920,3088.8,0.39,Outlet
Amazon,1185732,2/22/2021,South,Texas,Houston,Men's Athletic Footwear,33,248,8184,1882.32,0.23,Outlet
Amazon,1185732,2/22/2021,South,Texas,Houston,Women's Street Footwear,33,271,8943,3756.06,0.42,Outlet
Amazon,1185732,2/22/2021,South,Texas,Houston,Women's Athletic Footwear,35,219,7665,2759.4,0.36,Outlet
Amazon,1185732,2/22/2021,West,California,San Francisco,Men's Apparel,38,173,6574,3549.96,0.54,Outlet
Amazon,1185732,3/20/2021,West,California,San Francisco,Women's Apparel,36,233,8388,1761.48,0.21,Outlet
Amazon,1185732,3/20/2021,West,California,San Francisco,Men's Street Footwear,28,289,8092,3398.64,0.42,Outlet
Amazon,1185732,3/20/2021,West,California,San Francisco,Men's Athletic Footwear,36,239,8604,2151,0.25,Outlet
Amazon,1185732,3/20/2021,West,California,San Francisco,Women's Street Footwear,40,247,9880,4050.8,0.41,Outlet
Amazon,1185732,3/20/2021,West,California,San Francisco,Women's Athletic Footwear,39,190,7410,2519.4,0.34,Outlet
Amazon,1185732,3/20/2021,West,California,Los Angeles,Women's Athletic Footwear,36,176,6336,2471.04,0.39,Outlet
Amazon,1185732,4/21/2021,West,California,Los Angeles,Men's Apparel,36,128,4608,2718.72,0.59,Outlet
Amazon,1185732,4/21/2021,West,California,Los Angeles,Women's Apparel,33,194,6402,1472.46,0.23,Outlet
Amazon,1185732,4/21/2021,West,California,Los Angeles,Men's Street Footwear,31,248,7688,3536.48,0.46,Outlet
Amazon,1185732,4/21/2021,West,California,Los Angeles,Men's Athletic Footwear,34,210,7140,2070.6,0.29,Outlet
Amazon,1185732,4/21/2021,West,California,Los Angeles,Women's Street Footwear,38,206,7828,3679.16,0.47,Outlet
Amazon,1185732,4/21/2021,West,California,Los Angeles,Women's Athletic Footwear,31,173,5363,2037.94,0.38,Outlet
Amazon,1185732,5/20/2021,West,California,Los Angeles,Men's Apparel,38,149,5662,3453.82,0.61,Outlet
Amazon,1185732,5/20/2021,West,California,Los Angeles,Women's Apparel,49,198,9702,2619.54,0.27,Outlet
Amazon,1185732,5/20/2021,West,California,Los Angeles,Men's Street Footwear,32,240,7680,3609.6,0.47,Outlet
Amazon,1185732,5/20/2021,West,California,Los Angeles,Men's Athletic Footwear,34,221,7514,2254.2,0.3,Outlet
Amazon,1185732,5/20/2021,West,California,Los Angeles,Women's Street Footwear,36,215,7740,3483,0.45,Outlet
Amazon,1185732,5/20/2021,West,California,Los Angeles,Women's Athletic Footwear,33,193,6369,2420.22,0.38,Outlet
Amazon,1185732,6/22/2021,West,California,Los Angeles,Men's Apparel,38,140,5320,3138.8,0.59,Outlet
Amazon,1185732,6/22/2021,West,California,Los Angeles,Women's Apparel,43,206,8858,1948.76,0.22,Outlet
Amazon,1185732,6/22/2021,West,California,Los Angeles,Men's Apparel,43,219,9417,5838.54,0.62,Outlet
Amazon,1185732,6/22/2021,West,California,Los Angeles,Women's Apparel,44,232,10208,2552,0.25,Outlet
Amazon,1185732,6/22/2021,West,California,Los Angeles,Men's Street Footwear,36,147,5292,2381.4,0.45,Outlet
Amazon,1185732,6/22/2021,West,California,Los Angeles,Men's Athletic Footwear,31,91,2821,1156.61,0.41,Outlet
Amazon,1185732,7/20/2021,West,California,Los Angeles,Women's Street Footwear,24,94,2256,879.84,0.39,Outlet
Amazon,1185732,7/20/2021,West,California,Los Angeles,Women's Athletic Footwear,27,41,1107,509.22,0.46,Outlet
Amazon,1185732,7/20/2021,South,Texas,Dallas,Men's Apparel,26,113,2938,793.26,0.27,Outlet
Amazon,1185732,7/20/2021,South,Texas,Dallas,Women's Apparel,24,163,3912,1877.76,0.48,Outlet
Amazon,1185732,7/20/2021,South,Texas,Dallas,Men's Street Footwear,19,230,4370,1398.4,0.32,Outlet
Amazon,1185732,7/20/2021,South,Texas,Dallas,Men's Apparel,40,150,6000,2220,0.37,Outlet
Amazon,1185732,8/21/2021,South,Texas,Dallas,Women's Apparel,42,280,11760,6468,0.55,Outlet
Amazon,1185732,8/21/2021,South,Texas,Dallas,Men's Street Footwear,34,256,8704,3655.68,0.42,Outlet
Amazon,1185732,8/21/2021,South,Texas,Dallas,Men's Athletic Footwear,34,264,8976,3769.92,0.42,Outlet
Amazon,1185732,8/21/2021,South,Texas,Dallas,Women's Street Footwear,33,322,10626,4462.92,0.42,Outlet
Amazon,1185732,8/21/2021,South,Texas,Dallas,Women's Athletic Footwear,32,201,6432,3537.6,0.55,Outlet
Amazon,1185732,8/21/2021,South,Texas,Dallas,Men's Apparel,39,184,7176,2726.88,0.38,Outlet
Amazon,1185732,9/20/2021,South,Texas,Dallas,Women's Apparel,47,272,12784,7286.88,0.57,Outlet
Amazon,1185732,9/20/2021,South,Texas,Dallas,Men's Athletic Footwear,34,68,2312,901.68,0.39,Outlet
Amazon,1185732,9/20/2021,South,Texas,Dallas,Women's Street Footwear,28,72,2016,846.72,0.42,Outlet
Amazon,1185732,9/20/2021,South,Texas,Dallas,Women's Athletic Footwear,28,23,644,276.92,0.43,Outlet
Amazon,1185732,9/20/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,42,41,1722,706.02,0.41,Outlet
Amazon,1185732,9/20/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,32,70,2240,761.6,0.34,Outlet
Amazon,1185732,10/22/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,32,166,5312,3187.2,0.6,Outlet
Amazon,1185732,10/22/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,32,44,1408,563.2,0.4,Outlet
Amazon,1185732,10/22/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,25,54,1350,607.5,0.45,Outlet
Amazon,1185732,10/22/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,40,54,2160,712.8,0.33,Outlet
Amazon,1185732,10/22/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38,53,2014,745.18,0.37,Outlet
Amazon,1185732,10/22/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,42,34,1428,571.2,0.4,Outlet
Amazon,1185732,11/21/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51,39,1989,735.93,0.37,Outlet
Amazon,1185732,11/21/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,51,78,3978,1471.86,0.37,Outlet
Amazon,1185732,11/21/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49,170,8330,4748.1,0.57,Outlet
Amazon,1185732,11/21/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,41,85,3485,1359.15,0.39,Outlet
Amazon,1185732,11/21/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,42,54,2268,975.24,0.43,Outlet
Amazon,1185732,11/21/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,53,2279,1071.13,0.47,Outlet
Amazon,1185732,12/20/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,43,48,2064,866.88,0.42,Outlet
Amazon,1185732,12/20/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,52,105,5460,1911,0.35,Outlet
Foot Locker,1128299,1/10/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49,175,8575,4887.75,0.57,Outlet
Foot Locker,1128299,1/10/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45,99,4455,1737.45,0.39,Outlet
Foot Locker,1128299,1/10/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,43,72,3096,1331.28,0.43,Outlet
Foot Locker,1128299,1/10/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,39,56,2184,1026.48,0.47,Outlet
Foot Locker,1128299,1/10/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,36,140,5040,2368.8,0.47,Outlet
Foot Locker,1128299,1/10/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,34,90,3060,1254.6,0.41,Outlet
Foot Locker,1128299,2/10/2021,West,Nevada,Las Vegas,Women's Apparel,39,124,4836,1257.36,0.26,Outlet
Foot Locker,1128299,2/10/2021,West,Nevada,Las Vegas,Men's Street Footwear,41,171,7011,2944.62,0.42,Outlet
